Location_ID,Location_Name,Location_Type,City,State,Latitude,Longitude,Ownership_Type,Building_Age_Years,Last_Renovation_Years_Ago,Number_of_Floors,Ramp_Available,Elevator_Available,Wheelchair_Entrance,Braille_Signage,Audio_Announcements,Accessible_Washroom,Tactile_Path,Reserved_Parking,Door_Width_cm,Footpath_Condition,Lighting,Safety_Level,CCTV_Available,Staff_Trained_Accessibility,Multilingual_Signage,Public_Transport_Nearby,Parking_Available,Crowd_Level,Average_Waiting_Time,Daily_Footfall,Staff_Count,Budget_Allocated_Lakh_INR,Complaint_Resolution_Days,Accessibility_Complaints,User_Rating,Google_Maps_Rating,Last_Inspection_Months,Lift_Condition,Emergency_Exit_Accessibility,Accessibility_Score,Accessibility_Category,Improvement_Priority,Infrastructure_Score,Accessibility_Support_Score,Safety_Index,Facility_Score,Crowd_Risk,Complaint_Rate,Accessibility_Efficiency,DBSCAN_Cluster,GMM_Cluster
LOC0853,Chandigarh Temple Complex,8,3,3,30.871147,76.922023,1,116,38.0,1,0,0,0,1,0,0,0,0,72.3,2,2,1,0,0,0,0,0,1,4.0,2032,6.0,22.3,15.0,4,1.5,1.1,10.0,1,2,13.6,Poor,High,0,1,3,0,4.0,0.0019675356615838,2.72,-1,3
LOC0854,Mysuru Airport Terminal,0,16,6,12.427553,76.57444,1,29,17.0,6,1,1,1,0,1,1,0,1,95.9,0,0,2,1,0,1,1,1,0,39.0,12402,55.0,125.6,14.0,5,3.2,3.3,1.0,1,2,88.2,Good,Medium,5,1,3,2,0.0,0.0004031282754172,2.205,-1,2
LOC0855,Indore Heritage Fort,8,9,8,22.69047,75.886514,1,19,18.0,1,0,0,0,1,1,0,0,0,70.0,2,2,2,1,0,0,1,0,1,4.0,1430,14.0,22.2,19.0,3,2.4,2.3,2.0,1,1,35.4,Poor,High,0,2,5,1,4.0,0.0020964360587002,7.08,-1,1
LOC0856,Chennai Medical Center,4,4,11,12.947613,80.232178,0,39,20.0,5,1,0,1,1,0,1,0,1,96.8,2,1,2,1,0,0,1,1,1,24.0,2430,13.0,98.9,17.0,3,2.7,2.7,15.0,1,2,75.4,Good,Medium,4,1,4,2,24.0,0.0012340600575894,3.016,-1,0
LOC0857,Ahmedabad International Airport,0,0,5,22.944948,72.626447,1,23,6.0,4,1,1,1,0,1,1,0,0,94.0,2,1,2,1,0,0,1,1,1,19.0,9233,50.0,176.3,10.0,1,2.3,1.7,7.0,1,1,81.5,Good,Medium,4,1,4,2,19.0,0.0001082954299328,4.075,-1,2
LOC0858,Jaipur Government College,2,10,10,26.808183,75.858563,1,14,14.0,1,1,1,1,1,0,1,0,0,98.9,2,1,2,1,1,0,0,1,1,11.0,586,2.0,28.0,19.0,2,2.7,2.1,13.0,2,1,77.9,Good,Medium,4,1,4,1,11.0,0.0034071550255536,6.491666666666667,-1,1
LOC0859,Jaipur Bus Stand,1,10,10,27.058374,75.653026,1,37,17.0,1,0,0,0,1,0,1,0,0,80.3,1,2,0,0,0,1,1,0,2,11.0,662,3.0,10.7,17.0,6,3.0,3.0,16.0,1,1,54.9,Poor,High,1,1,2,1,22.0,0.0090497737556561,4.575,-1,1
LOC0860,Chennai Airport Terminal,0,4,11,13.186108,80.180364,1,16,16.0,4,1,0,1,0,0,1,0,1,91.4,0,1,0,1,1,0,1,0,0,23.0,12579,61.0,243.6,10.0,9,3.0,3.7,14.0,1,2,78.3,Good,Medium,4,0,2,1,0.0,0.0007154213036565,3.2625,-1,2
LOC0861,Guwahati Collectorate Office,3,7,1,26.254932,91.765076,1,43,26.0,2,1,0,0,0,0,0,1,0,82.3,2,1,0,0,0,0,1,0,1,24.0,4541,17.0,42.9,16.0,4,1.7,2.1,8.0,1,1,50.9,Poor,High,1,1,1,1,24.0,0.0008806693086745,2.036,-1,1
LOC0862,Nashik Junction,7,18,9,19.86699,73.745706,1,79,16.0,3,1,0,0,0,0,0,0,0,86.1,0,2,1,1,0,0,1,0,0,9.0,6026,28.0,38.3,14.0,4,2.3,2.4,3.0,1,0,19.5,Poor,High,1,0,4,1,0.0,0.0006636801061888,1.95,-1,1
LOC0863,Bhopal Collectorate Office,3,2,8,23.214912,77.305691,0,59,13.0,3,1,0,1,0,1,0,0,0,79.1,0,0,1,1,0,0,1,0,1,33.0,2536,17.0,40.5,19.0,0,3.4,3.5,15.0,1,2,57.3,Average,Medium,2,1,2,1,33.0,0.0,1.6852941176470588,-1,0
LOC0864,Nagpur Domestic Airport,0,17,9,21.050647,79.123504,0,22,4.0,6,1,1,1,0,1,1,0,1,90.6,1,0,1,1,0,0,0,1,1,18.0,13558,58.0,177.1,5.0,2,4.4,4.6,11.0,1,2,96.7,Excellent,Medium,5,1,2,1,18.0,0.0001475035032082,5.089473684210526,-1,2
LOC0865,Nagpur Lake View Point,8,17,9,21.175106,79.158394,1,35,6.0,1,0,0,1,1,0,0,0,1,86.6,2,1,1,0,0,0,1,1,2,11.0,814,3.0,16.4,17.0,5,3.4,3.3,21.0,1,0,35.4,Poor,High,2,1,2,2,22.0,0.0061349693251533,2.95,-1,3
LOC0866,Hyderabad Government College,2,8,12,17.374281,78.575917,1,40,7.0,2,1,0,0,1,0,0,0,0,80.4,0,2,2,1,0,0,1,1,2,10.0,4761,14.0,27.4,16.0,5,2.3,2.2,3.0,1,0,41.4,Poor,High,1,1,5,2,20.0,0.0010499790004199,3.763636363636364,-1,1
LOC0867,Kanpur International Airport,0,11,13,26.568162,80.302002,0,6,6.0,3,1,1,1,1,0,1,0,1,102.7,1,1,1,1,0,0,1,0,1,25.0,18423,80.0,196.5,1.0,1,3.5,3.4,10.0,0,2,100.0,Excellent,Medium,5,1,3,1,25.0,5.427702996092054e-05,3.8461538461538463,-1,2
LOC0868,Nagpur Government College,2,17,9,21.123982,79.188174,1,34,15.0,1,0,1,1,1,0,1,0,1,82.6,0,1,0,1,0,1,0,1,2,15.0,1925,2.0,55.4,13.0,2,1.8,1.7,5.0,1,1,83.0,Good,Low,4,1,2,1,30.0,0.0010384215991692,5.1875,-1,1
LOC0869,Kochi Grand Mall,5,12,7,10.055162,76.180667,0,2,2.0,3,1,1,0,1,0,1,0,0,73.9,2,2,0,1,1,0,0,0,1,5.0,17017,65.0,151.1,7.0,0,3.6,4.0,0.0,1,2,78.6,Good,Medium,3,1,3,0,5.0,0.0,13.1,-1,2
LOC0870,Surat Degree College,2,21,5,21.189197,72.976779,0,65,25.0,2,0,1,1,1,0,0,0,1,92.8,2,0,2,1,0,0,1,1,1,36.0,1347,11.0,50.0,16.0,2,3.4,3.6,6.0,2,1,60.5,Average,Medium,3,1,3,2,36.0,0.0014836795252225,1.635135135135135,-1,0
LOC0871,Indore Medical Center,4,9,8,22.587295,75.989804,1,33,8.0,6,1,0,1,0,0,0,0,1,99.3,1,1,1,1,0,1,1,0,2,6.0,3193,13.0,53.7,20.0,3,3.8,3.8,13.0,1,1,69.1,Average,Medium,3,0,3,1,12.0,0.0009392611145898,9.87142857142857,-1,0
LOC0872,Hyderabad Railway Station,7,8,12,17.456982,78.527529,1,53,8.0,2,0,1,1,1,0,0,0,1,81.0,1,1,0,1,1,0,1,1,2,7.0,19703,84.0,132.4,18.0,12,2.8,2.9,5.0,1,0,75.6,Good,Medium,3,1,2,2,14.0,0.0006090133982947,9.45,-1,1
LOC0873,Bengaluru Plaza Mall,5,1,6,12.853991,77.683237,0,5,5.0,4,1,1,1,1,0,1,0,1,89.9,0,2,2,1,1,1,0,0,2,29.0,12833,59.0,174.1,9.0,2,2.1,2.3,4.0,1,1,79.8,Good,Medium,5,1,5,0,58.0,0.0001558360604643,2.66,-1,2
LOC0874,Bengaluru District Office,3,1,6,13.048905,77.469038,1,22,16.0,2,1,0,1,1,0,0,0,0,88.0,1,1,2,1,0,0,1,1,1,11.0,4922,19.0,44.1,17.0,5,2.4,2.2,4.0,1,1,76.1,Good,Medium,2,1,4,2,11.0,0.0010156408693885,6.341666666666666,-1,1
LOC0875,Nagpur Central Station,7,17,9,21.170398,79.156362,1,84,33.0,3,0,1,1,1,1,0,0,0,75.3,2,2,0,1,0,0,1,1,1,28.0,12810,52.0,85.3,19.0,5,2.4,2.6,14.0,0,0,44.7,Poor,High,2,2,3,2,28.0,0.0003902895948794,1.5413793103448277,-1,1
LOC0876,Surat Bus Stand,1,21,5,21.159062,72.895526,1,2,2.0,1,0,0,1,0,0,0,0,0,83.3,0,0,1,0,0,0,1,0,1,22.0,2858,12.0,20.1,17.0,5,2.8,2.5,6.0,1,1,39.3,Poor,High,1,0,1,1,22.0,0.0017488632388947,1.708695652173913,-1,1
LOC0877,Thiruvananthapuram Airport Terminal,0,23,7,8.37782,77.000242,0,23,6.0,3,1,1,1,1,1,0,0,1,89.3,2,0,2,1,1,0,1,1,0,15.0,6403,30.0,196.1,4.0,3,4.2,4.2,21.0,2,1,72.4,Average,Medium,4,2,3,2,0.0,0.000468457214241,4.525,-1,2
LOC0878,Surat Multispeciality Hospital,4,21,5,21.257512,72.975168,1,19,9.0,2,1,1,0,1,0,1,0,0,76.0,0,0,0,1,1,1,0,0,0,26.0,1395,4.0,94.3,11.0,3,3.2,3.1,12.0,0,1,79.5,Good,Low,3,1,1,0,0.0,0.0021489971346704,2.9444444444444446,-1,0
LOC0879,Delhi Multispeciality Hospital,4,6,4,28.842599,77.249227,0,59,28.0,4,1,1,0,1,0,1,1,0,76.5,1,1,2,0,0,1,1,1,2,6.0,704,7.0,113.6,6.0,1,2.4,2.5,12.0,0,2,90.9,Excellent,Low,3,2,3,2,12.0,0.001418439716312,12.985714285714286,-1,0
LOC0880,Surat Degree College,2,21,5,21.090595,72.970329,0,44,15.0,2,0,0,0,1,1,0,1,0,79.2,0,1,2,1,1,0,0,1,2,19.0,4942,12.0,50.2,14.0,0,2.6,2.8,14.0,1,0,57.1,Average,Medium,0,3,4,1,38.0,0.0,2.855,-1,0
LOC0881,Mumbai International Airport,0,15,9,18.99101,72.781973,1,7,7.0,3,1,1,1,1,0,1,1,1,90.2,0,1,2,1,1,1,1,0,2,43.0,14758,60.0,215.3,5.0,0,4.5,4.4,0.0,2,2,100.0,Excellent,Low,5,2,4,1,86.0,0.0,2.272727272727273,-1,2
LOC0882,Patna Health Centre,4,19,2,25.470477,85.219237,1,48,18.0,2,1,1,1,1,0,0,0,1,95.1,2,2,1,1,0,0,1,1,1,22.0,3526,23.0,104.2,10.0,3,2.1,2.1,23.0,1,2,59.6,Average,High,4,1,4,2,22.0,0.0008505812305075,2.591304347826087,-1,0
LOC0883,Guwahati Multispeciality Hospital,4,7,1,26.272037,91.806878,1,7,1.0,6,1,1,0,1,1,1,0,0,83.1,0,0,0,1,0,0,1,1,2,37.0,2730,15.0,70.9,16.0,1,3.2,3.5,22.0,1,2,92.5,Excellent,Low,3,2,1,2,74.0,0.0003661662394727,2.4342105263157894,-1,2
LOC0884,Udaipur Bus Depot,1,24,10,24.640341,73.805265,1,30,23.0,1,0,0,0,0,0,0,1,1,75.8,2,0,1,0,1,0,0,0,1,11.0,2450,11.0,15.0,24.0,4,2.3,2.2,12.0,1,1,29.6,Poor,High,1,1,1,0,11.0,0.0016319869441044,2.466666666666667,-1,1
LOC0885,Delhi Grand Mall,5,6,4,28.627697,76.967048,1,23,14.0,7,1,1,0,1,0,1,1,1,87.3,0,2,2,1,1,0,1,1,2,27.0,16160,70.0,167.7,1.0,2,3.2,3.4,20.0,0,0,71.8,Average,Medium,4,2,5,2,54.0,0.0001237547181486,2.564285714285714,-1,2
LOC0886,Nagpur Green Park,6,17,9,21.066211,79.058723,1,31,22.0,1,1,0,0,0,0,1,0,0,79.4,2,1,1,1,1,0,0,1,2,18.0,2811,14.0,22.4,14.0,3,3.1,3.0,4.0,1,0,41.9,Poor,High,2,0,3,1,36.0,0.0010668563300142,2.205263157894737,-1,1
LOC0887,Nashik City Centre Mall,5,18,9,20.007521,73.89913,0,3,3.0,2,0,1,1,1,1,1,0,0,79.5,2,1,0,1,1,0,0,1,2,30.0,19087,77.0,191.8,11.0,1,3.4,3.3,21.0,1,2,87.8,Good,Low,3,2,2,1,60.0,5.238893545683152e-05,2.832258064516129,-1,2
LOC0888,Bengaluru Botanical Garden,8,1,6,13.003245,77.679333,1,190,31.0,1,0,0,0,1,1,0,0,1,67.9,1,1,0,1,0,0,1,1,1,20.0,635,2.0,17.3,18.0,11,1.8,2.1,9.0,1,0,52.5,Poor,High,1,2,2,2,20.0,0.0172955974842767,2.5,-1,3
LOC0889,Mumbai City Centre Mall,5,15,9,18.95684,72.906264,0,19,13.0,5,1,1,0,0,0,1,0,1,88.9,0,1,1,1,1,0,1,0,2,27.0,19552,77.0,179.4,8.0,1,3.8,3.5,15.0,1,1,74.9,Average,Medium,4,0,3,1,54.0,5.114304710274638e-05,2.6750000000000003,-1,2
LOC0890,Indore Multispeciality Hospital,4,9,8,22.665416,75.872053,1,39,22.0,2,1,1,1,0,0,0,0,0,106.2,0,0,2,1,1,0,0,1,0,29.0,4415,30.0,98.2,16.0,5,3.2,3.2,5.0,0,2,71.4,Average,Medium,3,0,3,1,0.0,0.0011322463768115,2.3800000000000003,-1,0
LOC0891,Pune General Hospital,4,20,9,18.584225,73.796976,0,44,22.0,2,0,1,1,1,0,1,1,1,90.9,1,0,0,0,1,1,0,0,2,5.0,1539,10.0,95.4,17.0,4,2.0,2.1,1.0,1,1,92.6,Excellent,Low,4,2,0,0,10.0,0.0025974025974025,15.433333333333332,-1,0
LOC0892,Patna Green Park,6,19,2,25.454274,85.237775,1,11,11.0,1,0,1,1,0,0,1,0,0,82.3,0,1,0,0,1,0,1,0,1,6.0,560,3.0,11.6,22.0,0,3.6,3.6,1.0,2,1,75.9,Good,Low,3,0,1,1,6.0,0.0,10.842857142857143,-1,1
LOC0893,Thiruvananthapuram Degree College,2,23,7,8.64638,76.87141,0,44,19.0,2,1,0,0,1,1,1,1,1,87.1,0,0,0,1,1,0,0,1,2,26.0,4321,19.0,65.1,3.0,0,2.4,2.4,2.0,1,2,89.0,Good,Low,3,3,1,1,52.0,0.0,3.2962962962962963,-1,0
LOC0894,Nashik City Centre Mall,5,18,9,20.016989,73.854503,0,6,1.0,6,1,0,0,0,0,1,0,0,84.3,1,0,0,1,1,0,1,1,1,44.0,7203,32.0,120.7,9.0,2,2.9,2.5,18.0,1,1,78.5,Good,Low,2,0,1,2,44.0,0.0002776235424764,1.7444444444444445,-1,2
LOC0895,Chandigarh Multispeciality Hospital,4,3,3,30.849575,76.697202,0,54,11.0,2,1,0,0,1,0,1,0,0,77.5,0,1,1,1,0,1,0,0,0,26.0,4540,25.0,111.6,13.0,4,2.1,2.2,22.0,1,1,48.5,Poor,High,2,1,3,0,0.0,0.000880863245981,1.7962962962962965,-1,0
LOC0896,Nashik City Park,6,18,9,19.936807,73.76973,1,26,22.0,1,0,1,1,0,0,0,0,1,92.8,2,0,1,1,0,0,0,1,1,22.0,1174,9.0,14.2,18.0,5,2.3,2.6,14.0,2,2,44.3,Poor,High,3,0,2,1,22.0,0.0042553191489361,1.9260869565217391,-1,3
LOC0897,Delhi Public Garden,6,6,4,28.806276,76.9569,1,47,25.0,1,0,0,0,0,1,0,0,0,76.9,0,1,0,1,1,0,0,1,2,4.0,2840,6.0,21.2,23.0,7,1.7,1.6,5.0,1,1,49.6,Poor,Medium,0,1,2,1,8.0,0.002463921154523,9.92,-1,3
LOC0898,Ahmedabad Grand Mall,5,0,5,22.894569,72.582555,0,8,2.0,7,1,1,0,0,1,1,1,1,84.6,1,2,1,1,1,0,0,1,0,38.0,13690,58.0,180.5,10.0,1,3.7,4.0,2.0,1,2,82.3,Good,Medium,4,2,4,1,0.0,7.304068366079907e-05,2.1102564102564103,-1,2
LOC0899,Thiruvananthapuram Municipal Office,3,23,7,8.538723,76.803025,1,51,19.0,3,0,1,1,0,0,0,0,0,92.8,0,0,0,1,1,0,0,0,2,38.0,1509,4.0,29.9,18.0,3,2.2,1.9,1.0,1,0,60.8,Average,Low,2,0,1,0,76.0,0.0019867549668874,1.558974358974359,-1,0
LOC0900,Nashik City Hospital,4,18,9,20.113515,73.710442,1,51,12.0,3,1,1,1,1,0,0,0,1,87.2,1,2,0,1,1,0,0,1,0,34.0,3733,13.0,128.5,10.0,7,2.5,2.2,14.0,2,2,74.2,Average,Medium,4,1,3,1,0.0,0.0018746652383502,2.12,-1,0
LOC0901,Jaipur City Bus Stop,1,10,10,27.018036,75.88134,1,34,22.0,1,1,0,1,0,1,1,0,0,96.5,1,2,2,0,0,0,1,0,0,22.0,549,7.0,10.0,27.0,8,2.4,2.4,16.0,1,0,48.8,Poor,High,3,1,4,1,0.0,0.0145454545454545,2.1217391304347823,-1,1
LOC0902,Patna Multispeciality Hospital,4,19,2,25.459608,85.238612,1,28,4.0,7,1,1,0,0,1,0,0,1,80.0,0,0,2,1,0,1,1,1,2,25.0,3262,13.0,77.2,15.0,6,3.9,4.0,9.0,2,0,60.3,Average,Medium,3,1,3,2,50.0,0.0018387986515476,2.319230769230769,-1,0
LOC0903,Thane Plaza Mall,5,22,9,19.122151,73.08063,0,19,17.0,2,1,1,1,0,0,1,0,1,86.3,1,2,2,1,0,1,0,0,2,30.0,8993,37.0,87.9,16.0,3,3.5,3.4,1.0,1,2,83.3,Good,Medium,5,0,5,0,60.0,0.0003335557038025,2.6870967741935483,-1,2
LOC0904,Mumbai Degree College,2,15,9,19.022749,72.983214,0,49,11.0,3,0,0,1,0,0,1,0,0,85.0,0,2,1,1,1,0,0,1,1,24.0,4786,25.0,48.4,11.0,3,2.6,2.8,6.0,1,2,42.9,Poor,High,2,0,4,1,24.0,0.0006266973052015,1.716,-1,0
LOC0905,Chandigarh Junction,7,3,3,30.755705,76.88751,1,30,24.0,2,1,0,1,1,1,0,1,0,100.0,0,1,2,1,0,0,1,1,1,25.0,5711,18.0,106.7,11.0,3,4.3,4.5,0.0,1,1,88.1,Good,Low,2,3,4,2,25.0,0.0005252100840336,3.3884615384615384,-1,1
LOC0906,Hyderabad International Airport,0,8,12,17.460504,78.497751,1,12,12.0,5,1,1,1,1,0,0,1,1,100.1,1,1,2,0,0,1,1,0,2,6.0,6315,30.0,176.7,3.0,0,3.8,3.7,19.0,0,2,100.0,Excellent,Low,4,2,3,1,12.0,0.0,14.285714285714286,-1,2
LOC0907,Chennai Green Park,6,4,11,13.229856,80.12937,1,27,7.0,1,1,0,1,0,0,0,1,0,98.4,2,2,2,1,0,0,1,0,2,9.0,2065,5.0,17.7,16.0,3,2.7,2.4,21.0,1,1,45.2,Poor,High,2,1,5,1,18.0,0.0014520813165537,4.5200000000000005,-1,1
LOC0908,Bengaluru Bus Depot,1,1,6,12.945784,77.55747,1,20,19.0,1,0,1,1,0,0,0,0,0,84.6,2,2,1,1,0,0,1,0,1,4.0,492,2.0,12.5,16.0,7,2.5,2.4,9.0,1,0,26.9,Poor,High,2,0,4,1,4.0,0.0141987829614604,5.38,-1,1
LOC0909,Coimbatore Central Station,7,5,11,11.132511,76.898326,1,39,13.0,3,1,0,0,0,0,1,0,0,80.5,2,1,1,1,0,0,1,1,0,38.0,18769,75.0,134.5,18.0,12,3.7,3.3,18.0,1,0,28.6,Poor,High,2,0,3,2,0.0,0.0006393180607352,0.7333333333333334,-1,1
LOC0910,Bengaluru General Hospital,4,1,6,12.875778,77.696419,0,11,11.0,7,1,1,1,0,0,1,1,0,97.0,1,1,0,1,1,0,1,1,2,28.0,2481,19.0,116.0,11.0,3,3.4,3.1,0.0,0,1,100.0,Excellent,Low,4,1,2,2,56.0,0.0012087026591458,3.4482758620689653,-1,0
LOC0911,Indore Museum,8,9,8,22.776949,75.910131,0,172,28.0,1,0,1,0,1,0,0,0,1,66.1,1,2,2,1,0,0,1,0,0,19.0,777,2.0,20.9,23.0,7,1.2,1.7,2.0,2,0,30.8,Poor,High,2,1,5,1,0.0,0.0089974293059125,1.54,-1,3
LOC0912,Jaipur Airport Terminal,0,10,10,26.98759,75.642391,0,8,8.0,3,0,1,1,1,1,1,0,1,84.9,0,0,2,1,1,0,1,0,0,20.0,15104,63.0,249.3,1.0,2,3.4,3.6,0.0,1,2,89.2,Good,Medium,4,2,3,1,0.0,0.0001324064879179,4.247619047619048,-1,2
LOC0913,Thane Central Park,6,22,9,19.263259,73.078292,1,13,9.0,1,1,1,1,0,0,0,0,1,96.7,0,0,2,0,0,0,1,1,2,4.0,765,2.0,16.0,20.0,4,1.2,1.1,16.0,1,1,67.8,Average,Medium,4,0,2,2,8.0,0.0052219321148825,13.56,-1,1
LOC0914,Coimbatore Railway Station,7,5,11,10.95957,77.029076,1,42,9.0,2,0,0,0,0,1,1,0,1,75.2,0,1,2,1,0,0,1,1,0,44.0,3458,16.0,90.8,9.0,7,2.2,1.9,17.0,1,1,49.3,Poor,High,2,1,4,2,0.0,0.0020237062734894,1.0955555555555554,-1,1
LOC0915,Surat Institute of Technology,2,21,5,21.148654,72.726589,1,14,14.0,1,1,0,1,0,1,0,1,0,104.7,0,0,2,1,1,0,0,1,0,39.0,1387,2.0,49.7,15.0,5,2.5,2.9,8.0,1,0,60.3,Average,Medium,2,2,3,1,0.0,0.0036023054755043,1.5074999999999998,-1,1
LOC0916,Visakhapatnam Central Station,7,25,0,17.693772,83.287805,1,33,11.0,1,1,0,0,0,0,0,0,0,77.0,2,0,2,1,0,1,0,1,0,38.0,3555,14.0,50.9,22.0,7,4.1,4.2,4.0,1,2,44.8,Poor,High,1,0,3,1,0.0,0.0019685039370078,1.1487179487179486,-1,1
LOC0917,Indore Public Garden,6,9,8,22.714751,75.895428,0,20,17.0,1,1,1,0,1,0,1,0,0,77.6,0,1,1,0,0,0,1,1,2,6.0,2596,11.0,27.2,15.0,4,2.7,2.4,13.0,0,1,65.9,Average,Medium,3,1,2,2,12.0,0.0015402387370042,9.414285714285716,-1,0
LOC0918,Thane Temple Complex,8,22,9,19.347473,73.047278,1,188,37.0,1,0,0,0,0,0,0,0,0,68.3,1,0,0,0,0,0,0,1,1,11.0,1968,12.0,23.7,18.0,6,1.0,1.0,14.0,1,1,37.9,Poor,Medium,0,0,0,1,11.0,0.0030472320975114,3.158333333333333,-1,3
LOC0919,Jaipur General Hospital,4,10,10,26.772852,75.645975,0,8,2.0,5,1,0,1,0,0,1,0,1,89.1,1,0,1,1,1,0,1,1,0,21.0,1794,13.0,67.0,18.0,3,3.3,2.8,23.0,1,1,65.6,Average,Medium,4,0,2,2,0.0,0.0016713091922005,2.981818181818181,-1,0
LOC0920,Hyderabad Tehsil Office,3,8,12,17.500215,78.462792,1,26,10.0,1,1,0,0,1,0,0,0,1,80.0,0,0,2,1,1,0,0,0,2,11.0,725,2.0,38.0,14.0,3,2.1,1.9,19.0,1,2,62.6,Average,Medium,2,1,3,0,22.0,0.0041322314049586,5.216666666666667,-1,1
LOC0921,Thane District Office,3,22,9,19.315355,72.831024,1,24,8.0,3,0,1,1,0,1,1,0,1,90.9,2,2,2,1,0,0,1,1,1,34.0,4992,17.0,39.7,10.0,2,3.3,2.6,13.0,0,0,55.7,Average,Medium,4,1,5,2,34.0,0.0004005607850991,1.5914285714285714,-1,1
LOC0922,Nashik Railway Station,7,18,9,20.030202,73.760843,1,70,22.0,1,0,0,0,0,0,1,0,0,81.1,0,2,1,1,0,0,1,1,0,16.0,16770,71.0,114.3,6.0,8,1.9,2.1,17.0,1,0,12.5,Poor,High,1,0,4,2,0.0,0.0004770138930296,0.7352941176470589,-1,1
LOC0923,Mysuru Temple Complex,8,16,6,12.207671,76.637931,1,102,19.0,1,0,0,0,0,1,0,0,1,72.9,0,0,2,0,1,0,1,0,1,10.0,1343,11.0,24.0,20.0,5,1.7,1.5,8.0,1,0,31.4,Poor,High,1,1,2,1,10.0,0.003720238095238,2.8545454545454545,-1,3
LOC0924,Kochi Degree College,2,12,7,9.90322,76.394331,0,24,11.0,2,0,1,1,0,0,1,1,0,85.9,2,0,2,1,0,0,0,0,2,5.0,762,7.0,65.2,10.0,3,2.6,2.5,9.0,0,1,55.4,Average,Medium,3,1,3,0,10.0,0.0039318479685452,9.233333333333333,-1,0
LOC0925,Guwahati Collectorate Office,3,7,1,26.138836,91.607573,1,43,26.0,3,0,0,1,0,0,1,0,0,84.8,1,0,0,0,0,0,0,1,1,9.0,610,2.0,36.6,13.0,4,3.6,3.7,8.0,1,2,70.1,Average,Medium,2,0,0,1,9.0,0.0065466448445171,7.01,-1,1
LOC0926,Ahmedabad Temple Complex,8,0,5,23.071809,72.680339,1,148,27.0,1,0,0,0,1,0,0,0,0,77.7,0,2,2,0,0,0,1,1,1,22.0,1074,2.0,15.4,17.0,9,1.9,1.9,16.0,1,0,21.6,Poor,High,0,1,4,2,22.0,0.0083720930232558,0.9391304347826088,-1,3
LOC0927,Kolkata Junction,7,13,14,22.65401,88.222842,1,44,22.0,1,1,0,1,1,0,0,0,0,97.5,1,0,2,0,0,1,1,1,2,17.0,8582,44.0,84.3,7.0,5,1.5,1.9,1.0,1,0,64.8,Average,Medium,2,1,2,2,34.0,0.000582546895025,3.6,-1,1
LOC0928,Guwahati Central Station,7,7,1,26.255602,91.706212,1,12,12.0,1,1,0,0,1,0,1,0,1,83.3,0,2,1,1,0,0,1,1,1,33.0,7726,34.0,96.6,8.0,1,2.7,2.6,16.0,1,2,59.6,Average,Medium,3,1,4,2,33.0,0.0001294163323411,1.7529411764705882,-1,1
LOC0929,Visakhapatnam Plaza Mall,5,25,0,17.714754,83.123781,0,15,15.0,4,0,1,0,0,1,0,0,1,77.3,1,2,0,1,1,0,1,1,2,17.0,8530,32.0,126.0,3.0,4,4.1,4.4,0.0,0,2,79.3,Good,Medium,2,1,3,2,34.0,0.0004688782088852,4.405555555555555,-1,2
LOC0930,Guwahati City Bus Stop,1,7,1,26.150025,91.793148,1,20,16.0,1,1,1,1,0,0,0,0,0,100.9,2,1,1,0,0,0,1,0,0,22.0,1203,2.0,11.6,20.0,11,2.9,2.8,20.0,1,0,40.6,Poor,High,3,0,2,1,0.0,0.0091362126245847,1.7652173913043478,-1,1
LOC0931,Ahmedabad Medical Center,4,0,5,23.035391,72.669883,0,20,3.0,4,1,0,1,0,1,0,0,1,88.0,0,0,0,1,1,1,1,1,2,22.0,1957,10.0,91.5,7.0,1,3.6,3.7,5.0,1,2,84.9,Good,Low,3,1,1,2,44.0,0.0005107252298263,3.691304347826087,-1,0
LOC0932,Thane Central Park,6,22,9,19.090974,72.833157,1,8,8.0,1,1,0,1,1,1,0,0,0,94.3,2,1,2,1,0,0,1,0,2,8.0,1287,2.0,11.3,27.0,5,2.7,2.8,16.0,1,0,57.4,Average,Medium,2,2,4,1,16.0,0.0038819875776397,6.377777777777777,-1,1
LOC0933,Indore Health Centre,4,9,8,22.695248,75.960861,0,48,24.0,4,1,0,0,1,0,1,0,1,72.3,1,0,2,1,0,0,1,0,0,26.0,4110,25.0,122.8,6.0,3,3.2,3.1,13.0,1,1,67.5,Average,Medium,3,1,3,1,0.0,0.0007297494526879,2.5,-1,0
LOC0934,Coimbatore Central Station,7,5,11,10.926926,77.096773,1,83,18.0,2,0,0,1,0,0,0,1,0,89.5,0,0,2,1,1,0,1,1,0,36.0,15337,64.0,85.4,18.0,7,2.2,2.0,20.0,1,2,43.8,Poor,High,1,1,3,2,0.0,0.0004563828400052,1.1837837837837837,-1,1
LOC0935,Ahmedabad District Office,3,0,5,23.087683,72.709773,1,40,7.0,1,0,0,0,0,0,0,1,1,79.7,2,1,1,1,0,1,0,1,0,10.0,2069,8.0,30.3,18.0,9,3.6,3.4,8.0,1,1,31.1,Poor,High,1,1,3,1,0.0,0.0043478260869565,2.827272727272728,-1,1
