Location_ID,Location_Name,Location_Type,City,State,Latitude,Longitude,Ownership_Type,Building_Age_Years,Last_Renovation_Years_Ago,Number_of_Floors,Ramp_Available,Elevator_Available,Wheelchair_Entrance,Braille_Signage,Audio_Announcements,Accessible_Washroom,Tactile_Path,Reserved_Parking,Door_Width_cm,Footpath_Condition,Lighting,Safety_Level,CCTV_Available,Staff_Trained_Accessibility,Multilingual_Signage,Public_Transport_Nearby,Parking_Available,Crowd_Level,Average_Waiting_Time,Daily_Footfall,Staff_Count,Budget_Allocated_Lakh_INR,Complaint_Resolution_Days,Accessibility_Complaints,User_Rating,Google_Maps_Rating,Last_Inspection_Months,Lift_Condition,Emergency_Exit_Accessibility,Accessibility_Score,Accessibility_Category,Improvement_Priority,Infrastructure_Score,Accessibility_Support_Score,Safety_Index,Facility_Score,Crowd_Risk,Complaint_Rate,Accessibility_Efficiency
LOC0835,Kochi Medical Center,4,12,7,10.002881,76.279473,1,25,19.0,7,1,1,0,0,1,0,0,1,79.7,1,1,2,1,0,0,0,1,2,30.0,1945,11.0,90.0,14.0,0,3.7,3.6,12.0,1,1,86.5,Good,Low,3,1,4,1,60.0,0.0,2.7903225806451615
LOC0836,Ahmedabad Domestic Airport,0,0,5,23.014606,72.602432,1,7,7.0,4,1,1,0,0,1,1,1,1,71.0,1,1,1,1,1,0,1,0,2,8.0,11326,55.0,220.0,6.0,1,3.6,3.8,18.0,0,1,85.3,Good,Medium,4,2,3,1,16.0,8.828462964597864e-05,9.477777777777778
LOC0837,Mumbai City Hospital,4,15,9,18.965724,72.906843,0,30,14.0,2,1,1,1,1,1,1,0,1,95.7,1,0,2,1,1,0,0,1,2,19.0,1645,13.0,68.9,11.0,1,3.5,3.7,23.0,1,2,100.0,Excellent,Low,5,2,3,1,38.0,0.0006075334143377885,5.0
LOC0838,Nashik Domestic Airport,0,18,9,20.052181,73.681214,0,10,2.0,7,1,1,1,1,1,1,1,1,97.7,1,2,0,1,1,0,1,1,2,24.0,14829,63.0,201.7,11.0,1,3.5,3.7,16.0,1,0,100.0,Excellent,Low,5,3,3,2,48.0,6.743088334457182e-05,4.0
LOC0839,Jaipur Junction,7,10,10,26.779007,75.69283,1,62,27.0,1,1,1,1,1,1,1,1,1,100.2,2,0,1,1,1,0,1,0,2,16.0,7706,35.0,86.9,9.0,4,2.8,2.8,22.0,2,1,69.5,Average,High,5,3,2,1,32.0,0.0005190086933956144,4.088235294117647
LOC0840,Bhopal Airport Terminal,0,2,8,23.14048,77.3685,0,29,11.0,6,1,0,1,0,1,0,0,1,93.9,0,2,2,0,1,0,1,1,1,35.0,15257,63.0,189.6,6.0,0,3.1,3.3,20.0,1,2,69.8,Average,Medium,3,1,4,2,35.0,0.0,1.9388888888888889
LOC0841,Surat Lake View Point,8,21,5,21.037126,72.711018,0,143,34.0,1,1,0,0,0,0,1,0,1,75.9,2,0,1,0,0,0,1,1,0,23.0,1266,2.0,27.7,16.0,12,1.4,1.3,1.0,1,0,17.1,Poor,High,3,0,1,2,0.0,0.009471191791633781,0.7125
LOC0842,Mysuru General Hospital,4,16,6,12.390144,76.779899,0,47,20.0,7,1,1,0,0,1,1,0,1,75.8,0,1,0,0,0,1,1,1,2,9.0,4649,25.0,90.1,3.0,3,3.0,2.7,8.0,0,0,77.2,Good,Low,4,1,1,2,18.0,0.0006451612903225806,7.720000000000001
LOC0843,Nashik Municipal Office,3,18,9,19.960844,73.667282,1,67,14.0,3,0,0,1,0,0,0,0,1,84.4,2,1,1,0,1,0,1,1,1,33.0,3867,12.0,33.6,17.0,7,2.5,2.4,7.0,1,1,34.3,Poor,High,2,0,2,2,33.0,0.0018097207859358842,1.0088235294117647
LOC0844,Lucknow Green Park,6,14,13,26.985648,80.831653,0,45,16.0,1,1,1,0,0,0,0,0,0,90.8,2,1,2,1,0,0,0,1,1,7.0,325,2.0,12.2,16.0,1,1.9,2.1,3.0,1,1,62.5,Average,Medium,2,0,4,1,7.0,0.003067484662576687,7.8125
LOC0845,Nashik Railway Station,7,18,9,19.877049,73.644162,1,53,22.0,3,1,1,0,1,0,0,1,0,78.9,1,0,0,0,1,0,1,1,0,33.0,15786,57.0,85.0,14.0,6,1.8,1.6,2.0,1,1,80.4,Good,Medium,2,2,0,2,0.0,0.0003800595426616837,2.364705882352941
LOC0846,Kanpur College of Engineering,2,11,13,26.369509,80.361647,1,23,5.0,3,1,1,1,0,0,1,1,0,86.8,1,0,0,0,0,1,0,0,0,31.0,4241,22.0,60.0,7.0,1,3.2,3.3,16.0,1,1,88.8,Good,Low,4,1,0,0,0.0,0.00023573785950023574,2.775
LOC0847,Visakhapatnam Tehsil Office,3,25,0,17.558611,83.074484,1,72,19.0,2,0,0,1,0,0,0,0,1,79.1,2,1,0,1,0,1,1,0,1,36.0,4463,18.0,58.1,6.0,5,3.7,3.9,21.0,1,2,55.6,Average,Medium,2,0,2,1,36.0,0.0011200716845878136,1.5027027027027027
LOC0848,Patna Grand Mall,5,19,2,25.601792,85.221692,1,9,9.0,2,1,1,1,1,1,1,1,1,96.3,1,1,1,1,1,0,1,1,0,6.0,10960,45.0,111.5,10.0,2,2.2,2.6,1.0,0,2,100.0,Excellent,Medium,5,3,3,2,0.0,0.00018246510354894625,14.285714285714286
LOC0849,Lucknow Grand Mall,5,14,13,26.938248,80.983977,1,10,10.0,3,1,1,1,0,0,0,0,1,87.6,0,2,2,1,1,0,1,0,1,30.0,8088,26.0,134.9,10.0,3,3.7,3.6,20.0,1,0,64.8,Average,Medium,4,0,5,1,30.0,0.00037087402645568057,2.0903225806451613
LOC0850,Pune Central Park,6,20,9,18.525661,73.823994,1,30,12.0,1,0,1,1,1,0,0,0,1,82.5,2,0,2,1,1,1,0,1,1,2.0,1859,7.0,26.3,15.0,1,1.2,1.2,4.0,2,0,51.2,Poor,High,3,1,3,1,2.0,0.0005376344086021505,17.066666666666666
LOC0851,Visakhapatnam Public Garden,6,25,0,17.674333,83.158626,1,2,2.0,1,0,1,0,0,1,0,0,0,78.4,0,2,2,1,0,1,0,0,2,19.0,2940,7.0,18.6,17.0,3,2.4,2.3,5.0,2,2,47.8,Poor,High,1,1,5,0,38.0,0.0010200612036722204,2.3899999999999997
LOC0852,Udaipur Junction,7,24,10,24.477362,73.655619,1,31,10.0,1,1,0,1,0,0,0,1,0,98.6,2,0,2,1,0,0,1,0,2,40.0,5239,25.0,77.8,19.0,5,2.9,2.8,11.0,1,2,56.9,Average,Medium,2,1,3,1,80.0,0.0009541984732824427,1.3878048780487804
LOC0853,Chandigarh Temple Complex,8,3,3,30.871147,76.922023,1,116,38.0,1,0,0,0,1,0,0,0,0,72.3,2,2,1,0,0,0,0,0,1,4.0,2032,6.0,22.3,15.0,4,1.5,1.1,10.0,1,2,13.6,Poor,High,0,1,3,0,4.0,0.001967535661583866,2.7199999999999998
LOC0854,Mysuru Airport Terminal,0,16,6,12.427553,76.57444,1,29,17.0,6,1,1,1,0,1,1,0,1,95.9,0,0,2,1,0,1,1,1,0,39.0,12402,55.0,125.6,14.0,5,3.2,3.3,1.0,1,2,88.2,Good,Medium,5,1,3,2,0.0,0.0004031282754172378,2.205
LOC0855,Indore Heritage Fort,8,9,8,22.69047,75.886514,1,19,18.0,1,0,0,0,1,1,0,0,0,70.0,2,2,2,1,0,0,1,0,1,4.0,1430,14.0,22.2,19.0,3,2.4,2.3,2.0,1,1,35.4,Poor,High,0,2,5,1,4.0,0.0020964360587002098,7.08
LOC0856,Chennai Medical Center,4,4,11,12.947613,80.232178,0,39,20.0,5,1,0,1,1,0,1,0,1,96.8,2,1,2,1,0,0,1,1,1,24.0,2430,13.0,98.9,17.0,3,2.7,2.7,15.0,1,2,75.4,Good,Medium,4,1,4,2,24.0,0.0012340600575894694,3.016
LOC0857,Ahmedabad International Airport,0,0,5,22.944948,72.626447,1,23,6.0,4,1,1,1,0,1,1,0,0,94.0,2,1,2,1,0,0,1,1,1,19.0,9233,50.0,176.3,10.0,1,2.3,1.7,7.0,1,1,81.5,Good,Medium,4,1,4,2,19.0,0.00010829542993285683,4.075
LOC0858,Jaipur Government College,2,10,10,26.808183,75.858563,1,14,14.0,1,1,1,1,1,0,1,0,0,98.9,2,1,2,1,1,0,0,1,1,11.0,586,2.0,28.0,19.0,2,2.7,2.1,13.0,2,1,77.9,Good,Medium,4,1,4,1,11.0,0.0034071550255536627,6.491666666666667
LOC0859,Jaipur Bus Stand,1,10,10,27.058374,75.653026,1,37,17.0,1,0,0,0,1,0,1,0,0,80.3,1,2,0,0,0,1,1,0,2,11.0,662,3.0,10.7,17.0,6,3.0,3.0,16.0,1,1,54.9,Poor,High,1,1,2,1,22.0,0.00904977375565611,4.575
LOC0860,Chennai Airport Terminal,0,4,11,13.186108,80.180364,1,16,16.0,4,1,0,1,0,0,1,0,1,91.4,0,1,0,1,1,0,1,0,0,23.0,12579,61.0,243.6,10.0,9,3.0,3.7,14.0,1,2,78.3,Good,Medium,4,0,2,1,0.0,0.0007154213036565977,3.2624999999999997
LOC0861,Guwahati Collectorate Office,3,7,1,26.254932,91.765076,1,43,26.0,2,1,0,0,0,0,0,1,0,82.3,2,1,0,0,0,0,1,0,1,24.0,4541,17.0,42.9,16.0,4,1.7,2.1,8.0,1,1,50.9,Poor,High,1,1,1,1,24.0,0.0008806693086745927,2.036
LOC0862,Nashik Junction,7,18,9,19.86699,73.745706,1,79,16.0,3,1,0,0,0,0,0,0,0,86.1,0,2,1,1,0,0,1,0,0,9.0,6026,28.0,38.3,14.0,4,2.3,2.4,3.0,1,0,19.5,Poor,High,1,0,4,1,0.0,0.000663680106188817,1.95
LOC0863,Bhopal Collectorate Office,3,2,8,23.214912,77.305691,0,59,13.0,3,1,0,1,0,1,0,0,0,79.1,0,0,1,1,0,0,1,0,1,33.0,2536,17.0,40.5,19.0,0,3.4,3.5,15.0,1,2,57.3,Average,Medium,2,1,2,1,33.0,0.0,1.6852941176470588
LOC0864,Nagpur Domestic Airport,0,17,9,21.050647,79.123504,0,22,4.0,6,1,1,1,0,1,1,0,1,90.6,1,0,1,1,0,0,0,1,1,18.0,13558,58.0,177.1,5.0,2,4.4,4.6,11.0,1,2,96.7,Excellent,Medium,5,1,2,1,18.0,0.00014750350320820118,5.089473684210526
LOC0865,Nagpur Lake View Point,8,17,9,21.175106,79.158394,1,35,6.0,1,0,0,1,1,0,0,0,1,86.6,2,1,1,0,0,0,1,1,2,11.0,814,3.0,16.4,17.0,5,3.4,3.3,21.0,1,0,35.4,Poor,High,2,1,2,2,22.0,0.006134969325153374,2.9499999999999997
LOC0866,Hyderabad Government College,2,8,12,17.374281,78.575917,1,40,7.0,2,1,0,0,1,0,0,0,0,80.4,0,2,2,1,0,0,1,1,2,10.0,4761,14.0,27.4,16.0,5,2.3,2.2,3.0,1,0,41.4,Poor,High,1,1,5,2,20.0,0.0010499790004199917,3.7636363636363637
LOC0867,Kanpur International Airport,0,11,13,26.568162,80.302002,0,6,6.0,3,1,1,1,1,0,1,0,1,102.7,1,1,1,1,0,0,1,0,1,25.0,18423,80.0,196.5,1.0,1,3.5,3.4,10.0,0,2,100.0,Excellent,Medium,5,1,3,1,25.0,5.427702996092054e-05,3.8461538461538463
LOC0868,Nagpur Government College,2,17,9,21.123982,79.188174,1,34,15.0,1,0,1,1,1,0,1,0,1,82.6,0,1,0,1,0,1,0,1,2,15.0,1925,2.0,55.4,13.0,2,1.8,1.7,5.0,1,1,83.0,Good,Low,4,1,2,1,30.0,0.0010384215991692627,5.1875
LOC0869,Kochi Grand Mall,5,12,7,10.055162,76.180667,0,2,2.0,3,1,1,0,1,0,1,0,0,73.9,2,2,0,1,1,0,0,0,1,5.0,17017,65.0,151.1,7.0,0,3.6,4.0,0.0,1,2,78.6,Good,Medium,3,1,3,0,5.0,0.0,13.1
LOC0870,Surat Degree College,2,21,5,21.189197,72.976779,0,65,25.0,2,0,1,1,1,0,0,0,1,92.8,2,0,2,1,0,0,1,1,1,36.0,1347,11.0,50.0,16.0,2,3.4,3.6,6.0,2,1,60.5,Average,Medium,3,1,3,2,36.0,0.001483679525222552,1.635135135135135
LOC0871,Indore Medical Center,4,9,8,22.587295,75.989804,1,33,8.0,6,1,0,1,0,0,0,0,1,99.3,1,1,1,1,0,1,1,0,2,6.0,3193,13.0,53.7,20.0,3,3.8,3.8,13.0,1,1,69.1,Average,Medium,3,0,3,1,12.0,0.000939261114589856,9.87142857142857
LOC0872,Hyderabad Railway Station,7,8,12,17.456982,78.527529,1,53,8.0,2,0,1,1,1,0,0,0,1,81.0,1,1,0,1,1,0,1,1,2,7.0,19703,84.0,132.4,18.0,12,2.8,2.9,5.0,1,0,75.6,Good,Medium,3,1,2,2,14.0,0.0006090133982947625,9.45
LOC0873,Bengaluru Plaza Mall,5,1,6,12.853991,77.683237,0,5,5.0,4,1,1,1,1,0,1,0,1,89.9,0,2,2,1,1,1,0,0,2,29.0,12833,59.0,174.1,9.0,2,2.1,2.3,4.0,1,1,79.8,Good,Medium,5,1,5,0,58.0,0.00015583606046439146,2.6599999999999997
LOC0874,Bengaluru District Office,3,1,6,13.048905,77.469038,1,22,16.0,2,1,0,1,1,0,0,0,0,88.0,1,1,2,1,0,0,1,1,1,11.0,4922,19.0,44.1,17.0,5,2.4,2.2,4.0,1,1,76.1,Good,Medium,2,1,4,2,11.0,0.0010156408693885843,6.341666666666666
LOC0875,Nagpur Central Station,7,17,9,21.170398,79.156362,1,84,33.0,3,0,1,1,1,1,0,0,0,75.3,2,2,0,1,0,0,1,1,1,28.0,12810,52.0,85.3,19.0,5,2.4,2.6,14.0,0,0,44.7,Poor,High,2,2,3,2,28.0,0.0003902895948794005,1.5413793103448277
LOC0876,Surat Bus Stand,1,21,5,21.159062,72.895526,1,2,2.0,1,0,0,1,0,0,0,0,0,83.3,0,0,1,0,0,0,1,0,1,22.0,2858,12.0,20.1,17.0,5,2.8,2.5,6.0,1,1,39.3,Poor,High,1,0,1,1,22.0,0.0017488632388947185,1.708695652173913
LOC0877,Thiruvananthapuram Airport Terminal,0,23,7,8.37782,77.000242,0,23,6.0,3,1,1,1,1,1,0,0,1,89.3,2,0,2,1,1,0,1,1,0,15.0,6403,30.0,196.1,4.0,3,4.2,4.2,21.0,2,1,72.4,Average,Medium,4,2,3,2,0.0,0.00046845721424109934,4.525
LOC0878,Surat Multispeciality Hospital,4,21,5,21.257512,72.975168,1,19,9.0,2,1,1,0,1,0,1,0,0,76.0,0,0,0,1,1,1,0,0,0,26.0,1395,4.0,94.3,11.0,3,3.2,3.1,12.0,0,1,79.5,Good,Low,3,1,1,0,0.0,0.002148997134670487,2.9444444444444446
LOC0879,Delhi Multispeciality Hospital,4,6,4,28.842599,77.249227,0,59,28.0,4,1,1,0,1,0,1,1,0,76.5,1,1,2,0,0,1,1,1,2,6.0,704,7.0,113.6,6.0,1,2.4,2.5,12.0,0,2,90.9,Excellent,Low,3,2,3,2,12.0,0.0014184397163120568,12.985714285714286
LOC0880,Surat Degree College,2,21,5,21.090595,72.970329,0,44,15.0,2,0,0,0,1,1,0,1,0,79.2,0,1,2,1,1,0,0,1,2,19.0,4942,12.0,50.2,14.0,0,2.6,2.8,14.0,1,0,57.1,Average,Medium,0,3,4,1,38.0,0.0,2.855
LOC0881,Mumbai International Airport,0,15,9,18.99101,72.781973,1,7,7.0,3,1,1,1,1,0,1,1,1,90.2,0,1,2,1,1,1,1,0,2,43.0,14758,60.0,215.3,5.0,0,4.5,4.4,0.0,2,2,100.0,Excellent,Low,5,2,4,1,86.0,0.0,2.272727272727273
LOC0882,Patna Health Centre,4,19,2,25.470477,85.219237,1,48,18.0,2,1,1,1,1,0,0,0,1,95.1,2,2,1,1,0,0,1,1,1,22.0,3526,23.0,104.2,10.0,3,2.1,2.1,23.0,1,2,59.6,Average,High,4,1,4,2,22.0,0.0008505812305075135,2.591304347826087
LOC0883,Guwahati Multispeciality Hospital,4,7,1,26.272037,91.806878,1,7,1.0,6,1,1,0,1,1,1,0,0,83.1,0,0,0,1,0,0,1,1,2,37.0,2730,15.0,70.9,16.0,1,3.2,3.5,22.0,1,2,92.5,Excellent,Low,3,2,1,2,74.0,0.0003661662394727206,2.4342105263157894
LOC0884,Udaipur Bus Depot,1,24,10,24.640341,73.805265,1,30,23.0,1,0,0,0,0,0,0,1,1,75.8,2,0,1,0,1,0,0,0,1,11.0,2450,11.0,15.0,24.0,4,2.3,2.2,12.0,1,1,29.6,Poor,High,1,1,1,0,11.0,0.0016319869441044472,2.466666666666667
LOC0885,Delhi Grand Mall,5,6,4,28.627697,76.967048,1,23,14.0,7,1,1,0,1,0,1,1,1,87.3,0,2,2,1,1,0,1,1,2,27.0,16160,70.0,167.7,1.0,2,3.2,3.4,20.0,0,0,71.8,Average,Medium,4,2,5,2,54.0,0.0001237547181486294,2.564285714285714
LOC0886,Nagpur Green Park,6,17,9,21.066211,79.058723,1,31,22.0,1,1,0,0,0,0,1,0,0,79.4,2,1,1,1,1,0,0,1,2,18.0,2811,14.0,22.4,14.0,3,3.1,3.0,4.0,1,0,41.9,Poor,High,2,0,3,1,36.0,0.0010668563300142249,2.205263157894737
LOC0887,Nashik City Centre Mall,5,18,9,20.007521,73.89913,0,3,3.0,2,0,1,1,1,1,1,0,0,79.5,2,1,0,1,1,0,0,1,2,30.0,19087,77.0,191.8,11.0,1,3.4,3.3,21.0,1,2,87.8,Good,Low,3,2,2,1,60.0,5.238893545683152e-05,2.832258064516129
LOC0888,Bengaluru Botanical Garden,8,1,6,13.003245,77.679333,1,190,31.0,1,0,0,0,1,1,0,0,1,67.9,1,1,0,1,0,0,1,1,1,20.0,635,2.0,17.3,18.0,11,1.8,2.1,9.0,1,0,52.5,Poor,High,1,2,2,2,20.0,0.01729559748427673,2.5
LOC0889,Mumbai City Centre Mall,5,15,9,18.95684,72.906264,0,19,13.0,5,1,1,0,0,0,1,0,1,88.9,0,1,1,1,1,0,1,0,2,27.0,19552,77.0,179.4,8.0,1,3.8,3.5,15.0,1,1,74.9,Average,Medium,4,0,3,1,54.0,5.114304710274638e-05,2.6750000000000003
LOC0890,Indore Multispeciality Hospital,4,9,8,22.665416,75.872053,1,39,22.0,2,1,1,1,0,0,0,0,0,106.2,0,0,2,1,1,0,0,1,0,29.0,4415,30.0,98.2,16.0,5,3.2,3.2,5.0,0,2,71.4,Average,Medium,3,0,3,1,0.0,0.0011322463768115942,2.3800000000000003
LOC0891,Pune General Hospital,4,20,9,18.584225,73.796976,0,44,22.0,2,0,1,1,1,0,1,1,1,90.9,1,0,0,0,1,1,0,0,2,5.0,1539,10.0,95.4,17.0,4,2.0,2.1,1.0,1,1,92.6,Excellent,Low,4,2,0,0,10.0,0.0025974025974025974,15.433333333333332
LOC0892,Patna Green Park,6,19,2,25.454274,85.237775,1,11,11.0,1,0,1,1,0,0,1,0,0,82.3,0,1,0,0,1,0,1,0,1,6.0,560,3.0,11.6,22.0,0,3.6,3.6,1.0,2,1,75.9,Good,Low,3,0,1,1,6.0,0.0,10.842857142857143
LOC0893,Thiruvananthapuram Degree College,2,23,7,8.64638,76.87141,0,44,19.0,2,1,0,0,1,1,1,1,1,87.1,0,0,0,1,1,0,0,1,2,26.0,4321,19.0,65.1,3.0,0,2.4,2.4,2.0,1,2,89.0,Good,Low,3,3,1,1,52.0,0.0,3.2962962962962963
LOC0894,Nashik City Centre Mall,5,18,9,20.016989,73.854503,0,6,1.0,6,1,0,0,0,0,1,0,0,84.3,1,0,0,1,1,0,1,1,1,44.0,7203,32.0,120.7,9.0,2,2.9,2.5,18.0,1,1,78.5,Good,Low,2,0,1,2,44.0,0.000277623542476402,1.7444444444444445
LOC0895,Chandigarh Multispeciality Hospital,4,3,3,30.849575,76.697202,0,54,11.0,2,1,0,0,1,0,1,0,0,77.5,0,1,1,1,0,1,0,0,0,26.0,4540,25.0,111.6,13.0,4,2.1,2.2,22.0,1,1,48.5,Poor,High,2,1,3,0,0.0,0.0008808632459810614,1.7962962962962963
LOC0896,Nashik City Park,6,18,9,19.936807,73.76973,1,26,22.0,1,0,1,1,0,0,0,0,1,92.8,2,0,1,1,0,0,0,1,1,22.0,1174,9.0,14.2,18.0,5,2.3,2.6,14.0,2,2,44.3,Poor,High,3,0,2,1,22.0,0.00425531914893617,1.9260869565217391
LOC0897,Delhi Public Garden,6,6,4,28.806276,76.9569,1,47,25.0,1,0,0,0,0,1,0,0,0,76.9,0,1,0,1,1,0,0,1,2,4.0,2840,6.0,21.2,23.0,7,1.7,1.6,5.0,1,1,49.6,Poor,Medium,0,1,2,1,8.0,0.0024639211545230554,9.92
LOC0898,Ahmedabad Grand Mall,5,0,5,22.894569,72.582555,0,8,2.0,7,1,1,0,0,1,1,1,1,84.6,1,2,1,1,1,0,0,1,0,38.0,13690,58.0,180.5,10.0,1,3.7,4.0,2.0,1,2,82.3,Good,Medium,4,2,4,1,0.0,7.304068366079907e-05,2.1102564102564103
LOC0899,Thiruvananthapuram Municipal Office,3,23,7,8.538723,76.803025,1,51,19.0,3,0,1,1,0,0,0,0,0,92.8,0,0,0,1,1,0,0,0,2,38.0,1509,4.0,29.9,18.0,3,2.2,1.9,1.0,1,0,60.8,Average,Low,2,0,1,0,76.0,0.001986754966887417,1.558974358974359
LOC0900,Nashik City Hospital,4,18,9,20.113515,73.710442,1,51,12.0,3,1,1,1,1,0,0,0,1,87.2,1,2,0,1,1,0,0,1,0,34.0,3733,13.0,128.5,10.0,7,2.5,2.2,14.0,2,2,74.2,Average,Medium,4,1,3,1,0.0,0.0018746652383502945,2.12
LOC0901,Jaipur City Bus Stop,1,10,10,27.018036,75.88134,1,34,22.0,1,1,0,1,0,1,1,0,0,96.5,1,2,2,0,0,0,1,0,0,22.0,549,7.0,10.0,27.0,8,2.4,2.4,16.0,1,0,48.8,Poor,High,3,1,4,1,0.0,0.014545454545454545,2.1217391304347823
LOC0902,Patna Multispeciality Hospital,4,19,2,25.459608,85.238612,1,28,4.0,7,1,1,0,0,1,0,0,1,80.0,0,0,2,1,0,1,1,1,2,25.0,3262,13.0,77.2,15.0,6,3.9,4.0,9.0,2,0,60.3,Average,Medium,3,1,3,2,50.0,0.0018387986515476554,2.319230769230769
LOC0903,Thane Plaza Mall,5,22,9,19.122151,73.08063,0,19,17.0,2,1,1,1,0,0,1,0,1,86.3,1,2,2,1,0,1,0,0,2,30.0,8993,37.0,87.9,16.0,3,3.5,3.4,1.0,1,2,83.3,Good,Medium,5,0,5,0,60.0,0.000333555703802535,2.6870967741935483
LOC0904,Mumbai Degree College,2,15,9,19.022749,72.983214,0,49,11.0,3,0,0,1,0,0,1,0,0,85.0,0,2,1,1,1,0,0,1,1,24.0,4786,25.0,48.4,11.0,3,2.6,2.8,6.0,1,2,42.9,Poor,High,2,0,4,1,24.0,0.0006266973052015876,1.716
LOC0905,Chandigarh Junction,7,3,3,30.755705,76.88751,1,30,24.0,2,1,0,1,1,1,0,1,0,100.0,0,1,2,1,0,0,1,1,1,25.0,5711,18.0,106.7,11.0,3,4.3,4.5,0.0,1,1,88.1,Good,Low,2,3,4,2,25.0,0.0005252100840336134,3.3884615384615384
LOC0906,Hyderabad International Airport,0,8,12,17.460504,78.497751,1,12,12.0,5,1,1,1,1,0,0,1,1,100.1,1,1,2,0,0,1,1,0,2,6.0,6315,30.0,176.7,3.0,0,3.8,3.7,19.0,0,2,100.0,Excellent,Low,4,2,3,1,12.0,0.0,14.285714285714286
LOC0907,Chennai Green Park,6,4,11,13.229856,80.12937,1,27,7.0,1,1,0,1,0,0,0,1,0,98.4,2,2,2,1,0,0,1,0,2,9.0,2065,5.0,17.7,16.0,3,2.7,2.4,21.0,1,1,45.2,Poor,High,2,1,5,1,18.0,0.001452081316553727,4.5200000000000005
LOC0908,Bengaluru Bus Depot,1,1,6,12.945784,77.55747,1,20,19.0,1,0,1,1,0,0,0,0,0,84.6,2,2,1,1,0,0,1,0,1,4.0,492,2.0,12.5,16.0,7,2.5,2.4,9.0,1,0,26.9,Poor,High,2,0,4,1,4.0,0.014198782961460446,5.38
LOC0909,Coimbatore Central Station,7,5,11,11.132511,76.898326,1,39,13.0,3,1,0,0,0,0,1,0,0,80.5,2,1,1,1,0,0,1,1,0,38.0,18769,75.0,134.5,18.0,12,3.7,3.3,18.0,1,0,28.6,Poor,High,2,0,3,2,0.0,0.0006393180607352157,0.7333333333333334
LOC0910,Bengaluru General Hospital,4,1,6,12.875778,77.696419,0,11,11.0,7,1,1,1,0,0,1,1,0,97.0,1,1,0,1,1,0,1,1,2,28.0,2481,19.0,116.0,11.0,3,3.4,3.1,0.0,0,1,100.0,Excellent,Low,4,1,2,2,56.0,0.0012087026591458502,3.4482758620689653
LOC0911,Indore Museum,8,9,8,22.776949,75.910131,0,172,28.0,1,0,1,0,1,0,0,0,1,66.1,1,2,2,1,0,0,1,0,0,19.0,777,2.0,20.9,23.0,7,1.2,1.7,2.0,2,0,30.8,Poor,High,2,1,5,1,0.0,0.008997429305912597,1.54
LOC0912,Jaipur Airport Terminal,0,10,10,26.98759,75.642391,0,8,8.0,3,0,1,1,1,1,1,0,1,84.9,0,0,2,1,1,0,1,0,0,20.0,15104,63.0,249.3,1.0,2,3.4,3.6,0.0,1,2,89.2,Good,Medium,4,2,3,1,0.0,0.000132406487917908,4.247619047619048
LOC0913,Thane Central Park,6,22,9,19.263259,73.078292,1,13,9.0,1,1,1,1,0,0,0,0,1,96.7,0,0,2,0,0,0,1,1,2,4.0,765,2.0,16.0,20.0,4,1.2,1.1,16.0,1,1,67.8,Average,Medium,4,0,2,2,8.0,0.005221932114882507,13.559999999999999
LOC0914,Coimbatore Railway Station,7,5,11,10.95957,77.029076,1,42,9.0,2,0,0,0,0,1,1,0,1,75.2,0,1,2,1,0,0,1,1,0,44.0,3458,16.0,90.8,9.0,7,2.2,1.9,17.0,1,1,49.3,Poor,High,2,1,4,2,0.0,0.002023706273489448,1.0955555555555554
LOC0915,Surat Institute of Technology,2,21,5,21.148654,72.726589,1,14,14.0,1,1,0,1,0,1,0,1,0,104.7,0,0,2,1,1,0,0,1,0,39.0,1387,2.0,49.7,15.0,5,2.5,2.9,8.0,1,0,60.3,Average,Medium,2,2,3,1,0.0,0.0036023054755043226,1.5074999999999998
LOC0916,Visakhapatnam Central Station,7,25,0,17.693772,83.287805,1,33,11.0,1,1,0,0,0,0,0,0,0,77.0,2,0,2,1,0,1,0,1,0,38.0,3555,14.0,50.9,22.0,7,4.1,4.2,4.0,1,2,44.8,Poor,High,1,0,3,1,0.0,0.001968503937007874,1.1487179487179486
LOC0917,Indore Public Garden,6,9,8,22.714751,75.895428,0,20,17.0,1,1,1,0,1,0,1,0,0,77.6,0,1,1,0,0,0,1,1,2,6.0,2596,11.0,27.2,15.0,4,2.7,2.4,13.0,0,1,65.9,Average,Medium,3,1,2,2,12.0,0.0015402387370042356,9.414285714285715
LOC0918,Thane Temple Complex,8,22,9,19.347473,73.047278,1,188,37.0,1,0,0,0,0,0,0,0,0,68.3,1,0,0,0,0,0,0,1,1,11.0,1968,12.0,23.7,18.0,6,1.0,1.0,14.0,1,1,37.9,Poor,Medium,0,0,0,1,11.0,0.0030472320975114273,3.158333333333333
LOC0919,Jaipur General Hospital,4,10,10,26.772852,75.645975,0,8,2.0,5,1,0,1,0,0,1,0,1,89.1,1,0,1,1,1,0,1,1,0,21.0,1794,13.0,67.0,18.0,3,3.3,2.8,23.0,1,1,65.6,Average,Medium,4,0,2,2,0.0,0.001671309192200557,2.9818181818181815
LOC0920,Hyderabad Tehsil Office,3,8,12,17.500215,78.462792,1,26,10.0,1,1,0,0,1,0,0,0,1,80.0,0,0,2,1,1,0,0,0,2,11.0,725,2.0,38.0,14.0,3,2.1,1.9,19.0,1,2,62.6,Average,Medium,2,1,3,0,22.0,0.004132231404958678,5.216666666666667
