Location_ID,Location_Name,Location_Type,City,State,Latitude,Longitude,Ramp_Available,Elevator_Available,Wheelchair_Entrance,Braille_Signage,Audio_Announcements,Accessible_Washroom,Tactile_Path,Reserved_Parking,Footpath_Condition,Lighting,Safety_Level,CCTV_Available,Public_Transport_Nearby,Parking_Available,Crowd_Level,Average_Waiting_Time,Daily_Footfall,User_Rating,Accessibility_Complaints,Last_Inspection_Months,Number_of_Floors,Lift_Condition,Emergency_Exit_Accessibility,Accessibility_Score,Accessibility_Category,Improvement_Priority
LOC0858,Coimbatore Domestic Airport,Airport,Coimbatore,Tamil Nadu,11.005883,77.08608,Yes,Yes,Yes,Yes,No,Yes,No,No,Good,Average,High,Yes,No,Yes,Medium,35,6156,4,0,10,3,Good,Yes,100,Excellent,Low
LOC0859,Nagpur Bus Stand,Bus Stop,Nagpur,Maharashtra,21.246198,79.022988,Yes,No,Yes,No,No,No,Yes,Yes,Average,Average,Medium,Yes,Yes,Yes,Medium,2,2925,3.9,3,8,1,NA,No,61.1,Average,Medium
LOC0860,Udaipur College of Engineering,College,Udaipur,Rajasthan,24.588163,73.625454,No,Yes,Yes,No,No,Yes,No,Yes,Average,Average,Low,No,Yes,Yes,Medium,26,4141,2.2,1,2,1,Average,No,48.5,Poor,High
LOC0861,Chennai General Hospital,Hospital,Chennai,Tamil Nadu,13.150253,80.198827,Yes,No,Yes,Yes,Yes,No,No,Yes,Average,Average,High,Yes,No,Yes,Medium,23,4868,2.1,2,17,4,NA,Yes,77.2,Good,Low
LOC0862,Coimbatore Central Station,Railway Station,Coimbatore,Tamil Nadu,11.097182,76.862772,No,No,No,Yes,No,No,No,No,Average,Average,Low,No,Yes,Yes,Medium,15,6927,4.5,2,5,3,NA,No,36.1,Poor,High
LOC0863,Chennai General Hospital,Hospital,Chennai,Tamil Nadu,12.955861,80.356678,No,Yes,No,Yes,Yes,Yes,No,No,Good,Good,Low,Yes,Yes,Yes,Low,35,1627,2.9,2,5,6,Good,No,72.4,Average,Medium
LOC0864,Chandigarh Lake View Point,Tourist Attraction,Chandigarh,Chandigarh,30.877831,76.878962,No,Yes,No,Yes,No,Yes,Yes,No,Poor,Good,Medium,No,Yes,Yes,Medium,22,1345,3.3,1,6,1,Average,Yes,68.2,Average,Medium
LOC0865,Nashik Domestic Airport,Airport,Nashik,Maharashtra,20.064225,73.70097,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Good,Poor,High,Yes,No,Yes,Low,5,9654,3.7,1,22,3,Good,Yes,99,Excellent,Low
LOC0866,Delhi District Office,Government Office,Delhi,Delhi,28.677477,77.153661,No,Yes,Yes,No,No,Yes,Yes,Yes,Good,Good,Medium,No,Yes,No,High,15,3665,1.9,2,8,2,Good,Partial,74.9,Average,Medium
LOC0867,Pune City Centre Mall,Mall,Pune,Maharashtra,18.586388,73.947204,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Average,Poor,Medium,Yes,Yes,Yes,Medium,27,14447,4.2,0,20,4,Good,Yes,91.6,Excellent,Low
LOC0868,Bengaluru Multispeciality Hospital,Hospital,Bengaluru,Karnataka,13.064979,77.614846,Yes,No,Yes,Yes,No,Yes,Yes,No,Poor,Average,Medium,Yes,Yes,No,High,17,3919,3.7,5,14,4,NA,Yes,65,Average,High
LOC0869,Indore Plaza Mall,Mall,Indore,Madhya Pradesh,22.856152,75.914301,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Good,Good,High,Yes,Yes,Yes,Medium,43,7187,3.8,1,13,2,Average,Yes,100,Excellent,Low
LOC0870,Indore Collectorate Office,Government Office,Indore,Madhya Pradesh,22.57791,75.734755,Yes,No,No,No,No,No,No,No,Good,Poor,Medium,No,No,No,Low,24,3294,2.4,2,18,1,NA,No,35.9,Poor,Medium
LOC0871,Surat Shopping Mall,Mall,Surat,Gujarat,21.195997,72.70522,Yes,Yes,Yes,Yes,No,No,No,No,Good,Good,Medium,Yes,No,No,High,21,18428,4.3,5,3,4,Average,Partial,81.5,Good,Medium
LOC0872,Kanpur Heritage Fort,Tourist Attraction,Kanpur,Uttar Pradesh,26.492351,80.433933,Yes,Yes,Yes,Yes,No,No,No,Yes,Poor,Good,High,Yes,Yes,Yes,Medium,4,2329,3.4,1,23,1,Average,Partial,80,Good,Low
LOC0873,Chennai Bus Depot,Bus Stop,Chennai,Tamil Nadu,13.039689,80.318597,Yes,No,Yes,Yes,No,No,No,No,Poor,Good,High,Yes,Yes,No,High,9,2042,3.1,9,1,1,NA,Partial,56.9,Average,High
LOC0874,Nagpur Temple Complex,Tourist Attraction,Nagpur,Maharashtra,21.238216,79.206362,Yes,No,Yes,No,Yes,Yes,No,No,Good,Good,Low,Yes,Yes,Yes,Low,4,1126,4.2,0,10,1,NA,Yes,82.1,Good,Medium
LOC0875,Mysuru City Park,Park,Mysuru,Karnataka,12.305865,76.705307,No,No,No,No,No,No,No,Yes,Poor,Poor,Low,No,No,No,Medium,3,764,2.3,0,1,1,NA,Partial,13.8,Poor,High
LOC0876,Guwahati General Hospital,Hospital,Guwahati,Assam,26.268466,91.721302,Yes,Yes,Yes,Yes,No,Yes,No,No,Good,Good,High,Yes,Yes,No,Medium,16,741,3.1,2,22,5,Good,Yes,100,Excellent,Low
LOC0877,Hyderabad Domestic Airport,Airport,Hyderabad,Telangana,17.439232,78.560333,Yes,Yes,Yes,Yes,No,No,Yes,No,Average,Average,Medium,Yes,Yes,No,High,12,6293,4.1,5,18,7,Average,Partial,73.6,Average,Medium
LOC0878,Surat Green Park,Park,Surat,Gujarat,21.164893,72.756437,Yes,No,No,No,No,No,No,Yes,Poor,Average,Medium,Yes,Yes,Yes,Low,12,1723,3.6,2,9,1,NA,No,43.8,Poor,High
LOC0879,Lucknow Municipal Office,Government Office,Lucknow,Uttar Pradesh,26.71871,81.076349,No,No,Yes,Yes,No,Yes,No,Yes,Good,Average,Low,No,No,Yes,Low,31,2200,2.9,0,16,3,NA,Partial,61.3,Average,Medium
LOC0880,Mysuru Lake View Point,Tourist Attraction,Mysuru,Karnataka,12.171659,76.601729,No,No,Yes,No,No,No,No,Yes,Average,Good,Medium,Yes,Yes,Yes,High,18,1034,2.4,5,19,1,NA,Partial,45.4,Poor,High
LOC0881,Jaipur Government College,College,Jaipur,Rajasthan,26.798071,75.717781,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Good,Good,High,Yes,No,Yes,Medium,28,1650,4.7,0,14,2,Good,Yes,100,Excellent,Low
LOC0882,Lucknow Bus Depot,Bus Stop,Lucknow,Uttar Pradesh,26.908175,81.051167,No,No,Yes,No,No,No,No,No,Average,Poor,High,No,Yes,No,High,14,201,2.2,9,13,1,NA,No,21.5,Poor,High
LOC0883,Patna Degree College,College,Patna,Bihar,25.457254,85.210343,Yes,Yes,Yes,Yes,No,No,No,No,Poor,Good,Low,Yes,Yes,Yes,Medium,33,1822,3.7,4,19,3,Poor,Partial,57,Average,High
LOC0884,Mysuru Botanical Garden,Tourist Attraction,Mysuru,Karnataka,12.172838,76.511257,No,No,Yes,No,Yes,Yes,Yes,No,Average,Average,High,No,Yes,Yes,High,18,620,3.4,8,22,1,NA,Yes,60.5,Average,Medium
LOC0885,Jaipur City Hospital,Hospital,Jaipur,Rajasthan,26.877994,75.709174,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Good,Average,High,Yes,Yes,Yes,High,12,4374,4,2,13,6,Good,Yes,100,Excellent,Low
LOC0886,Patna Shopping Mall,Mall,Patna,Bihar,25.663816,85.199331,Yes,No,Yes,Yes,No,Yes,No,Yes,Good,Poor,Medium,No,Yes,Yes,Low,42,10491,3.2,0,21,2,NA,No,67.4,Average,Medium
LOC0887,Nagpur Heritage Fort,Tourist Attraction,Nagpur,Maharashtra,21.049495,79.221435,No,Yes,Yes,Yes,No,No,No,Yes,Poor,Poor,Low,Yes,No,No,High,8,999,4,3,15,1,Average,Partial,38.4,Poor,High
LOC0888,Hyderabad International Airport,Airport,Hyderabad,Telangana,17.235945,78.611782,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Poor,Average,High,Yes,Yes,Yes,High,19,6582,3.5,1,3,2,Good,Partial,85.2,Good,Medium
LOC0889,Kochi Degree College,College,Kochi,Kerala,9.824055,76.36117,Yes,No,Yes,No,No,Yes,No,Yes,Average,Poor,High,Yes,Yes,No,High,11,2193,3.8,6,4,2,NA,Yes,63,Average,Medium
LOC0890,Kolkata Plaza Mall,Mall,Kolkata,West Bengal,22.500882,88.462602,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Good,Average,Low,Yes,No,No,Medium,28,9563,3.1,3,9,3,Average,Yes,84.5,Good,Medium
LOC0891,Patna Municipal Office,Government Office,Patna,Bihar,25.497607,85.210021,No,Yes,No,Yes,No,No,No,Yes,Good,Average,High,Yes,Yes,No,Medium,14,2825,3.5,2,4,2,Good,Partial,79.3,Good,Low
LOC0892,Bhopal Heritage Fort,Tourist Attraction,Bhopal,Madhya Pradesh,23.136763,77.367629,Yes,No,Yes,No,No,Yes,No,Yes,Good,Poor,Low,Yes,No,Yes,Medium,23,219,3,5,16,1,NA,Partial,52.6,Poor,High
LOC0893,Thane Temple Complex,Tourist Attraction,Thane,Maharashtra,19.087283,72.968867,Yes,No,Yes,No,No,No,Yes,Yes,Good,Average,Medium,Yes,Yes,Yes,Medium,15,495,3.8,3,17,1,NA,Yes,77.5,Good,Low
LOC0894,Thiruvananthapuram Collectorate Office,Government Office,Thiruvananthapuram,Kerala,8.488946,76.905416,Yes,Yes,No,Yes,No,No,No,No,Good,Good,Low,Yes,No,No,Medium,39,3203,3.2,1,9,3,Average,Yes,73.5,Average,Medium
LOC0895,Coimbatore Central Park,Park,Coimbatore,Tamil Nadu,11.153072,77.102935,Yes,No,Yes,Yes,No,No,No,Yes,Good,Average,Low,Yes,No,Yes,Low,6,2202,3.3,5,10,1,NA,Partial,66.4,Average,Medium
LOC0896,Thiruvananthapuram International Airport,Airport,Thiruvananthapuram,Kerala,8.418937,77.028897,Yes,Yes,Yes,No,No,No,Yes,Yes,Good,Good,Low,Yes,Yes,Yes,Low,19,11031,3.5,1,8,7,Average,Yes,87.5,Good,Medium
LOC0897,Mumbai Junction,Railway Station,Mumbai,Maharashtra,19.208303,72.812054,Yes,No,No,Yes,Yes,No,No,Yes,Good,Good,High,Yes,Yes,Yes,Medium,27,3740,2.1,1,8,2,NA,Partial,83.3,Good,Low
LOC0898,Bhopal International Airport,Airport,Bhopal,Madhya Pradesh,23.114809,77.441954,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Average,Average,High,Yes,Yes,No,Medium,38,14221,4,0,1,2,Good,Yes,100,Excellent,Low
LOC0899,Indore Grand Mall,Mall,Indore,Madhya Pradesh,22.823181,76.005558,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Poor,Poor,Low,Yes,Yes,Yes,High,30,10704,2.7,5,3,5,Poor,Yes,46.6,Poor,High
LOC0900,Bengaluru City Bus Stop,Bus Stop,Bengaluru,Karnataka,13.046308,77.681606,Yes,Yes,No,No,No,No,Yes,No,Good,Average,Medium,No,Yes,Yes,High,5,628,1.8,1,15,1,Poor,No,53.4,Poor,High
LOC0901,Coimbatore Airport Terminal,Airport,Coimbatore,Tamil Nadu,10.892779,77.07524,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Good,Good,High,Yes,Yes,Yes,Medium,14,9480,4.1,0,20,7,Average,Yes,100,Excellent,Low
LOC0902,Kolkata Lake View Point,Tourist Attraction,Kolkata,West Bengal,22.699694,88.265532,Yes,No,No,No,No,No,Yes,Yes,Poor,Poor,High,Yes,No,No,Low,13,262,3.1,3,19,1,NA,Partial,45,Poor,Medium
LOC0903,Nagpur Domestic Airport,Airport,Nagpur,Maharashtra,20.999589,79.119302,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Poor,Average,Medium,Yes,No,Yes,Medium,5,6982,3.8,1,5,7,Poor,Partial,72.9,Average,Medium
LOC0904,Hyderabad Bus Stand,Bus Stop,Hyderabad,Telangana,17.294608,78.440867,No,No,No,Yes,No,No,No,No,Good,Good,Low,No,Yes,Yes,Medium,3,733,1.8,11,22,1,NA,No,30.3,Poor,High
LOC0905,Nashik Central Station,Railway Station,Nashik,Maharashtra,20.10658,73.916364,Yes,No,Yes,Yes,No,No,No,No,Poor,Good,Medium,Yes,Yes,Yes,High,25,18973,3.7,1,19,2,NA,Partial,58.5,Average,Medium
LOC0906,Lucknow Central Park,Park,Lucknow,Uttar Pradesh,26.910575,80.807898,No,No,No,No,No,No,No,Yes,Average,Poor,High,No,Yes,Yes,Medium,16,2331,3.5,3,21,1,NA,No,32,Poor,Medium
LOC0907,Nagpur Heritage Fort,Tourist Attraction,Nagpur,Maharashtra,21.208094,79.209099,Yes,No,No,Yes,No,No,No,No,Average,Good,High,Yes,Yes,Yes,High,22,2865,3.5,3,11,1,NA,Partial,65.4,Average,Medium
LOC0908,Visakhapatnam Collectorate Office,Government Office,Visakhapatnam,Andhra Pradesh,17.631759,83.210444,No,Yes,Yes,No,No,No,No,No,Good,Good,Medium,Yes,No,No,Low,9,900,2.6,4,11,2,Good,Partial,65.9,Average,Medium
LOC0909,Lucknow Multispeciality Hospital,Hospital,Lucknow,Uttar Pradesh,26.883969,81.051098,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Good,Poor,High,Yes,Yes,Yes,High,26,1155,3.6,10,20,5,Good,Yes,82.8,Good,Medium
LOC0910,Coimbatore Central Station,Railway Station,Coimbatore,Tamil Nadu,11.088698,76.957335,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Good,Average,High,No,Yes,No,High,36,5502,3.5,6,0,2,NA,Yes,88.7,Good,Medium
LOC0911,Visakhapatnam Shopping Mall,Mall,Visakhapatnam,Andhra Pradesh,17.672471,83.133924,No,No,Yes,No,No,Yes,No,Yes,Poor,Average,High,No,Yes,Yes,High,40,6754,2.2,3,2,3,NA,Yes,49.9,Poor,High
LOC0912,Thane Municipal Office,Government Office,Thane,Maharashtra,19.224908,72.947113,Yes,Yes,Yes,No,Yes,Yes,No,No,Good,Good,High,No,No,Yes,High,10,1153,3.2,9,13,3,Average,No,75.4,Good,Medium
LOC0913,Visakhapatnam International Airport,Airport,Visakhapatnam,Andhra Pradesh,17.595214,83.162541,No,Yes,Yes,Yes,No,Yes,No,Yes,Good,Good,High,Yes,No,Yes,Low,6,7738,3.6,0,3,4,Average,Yes,100,Excellent,Low
LOC0914,Jaipur District Office,Government Office,Jaipur,Rajasthan,27.021903,75.71053,Yes,Yes,No,Yes,No,Yes,No,Yes,Good,Average,Medium,Yes,No,Yes,Medium,23,1687,2.3,1,3,2,Good,Yes,90.7,Excellent,Low
LOC0915,Nagpur Institute of Technology,College,Nagpur,Maharashtra,20.998591,79.027601,Yes,No,Yes,Yes,No,Yes,Yes,No,Poor,Good,Medium,Yes,No,No,Low,24,3881,3,0,18,3,NA,Partial,69.3,Average,Medium
LOC0916,Nagpur Grand Mall,Mall,Nagpur,Maharashtra,21.25256,79.099269,Yes,Yes,Yes,No,No,No,No,Yes,Average,Average,Low,Yes,No,Yes,High,13,11495,3.7,8,11,2,Average,Yes,58.1,Average,High
LOC0917,Ahmedabad Medical Center,Hospital,Ahmedabad,Gujarat,23.03815,72.430678,No,Yes,Yes,Yes,No,Yes,No,No,Good,Average,Medium,Yes,Yes,Yes,High,9,2387,3.7,4,14,4,Average,Partial,74.8,Average,Medium
LOC0918,Chennai Central Station,Railway Station,Chennai,Tamil Nadu,13.010564,80.324197,Yes,Yes,No,Yes,No,No,No,No,Poor,Average,High,Yes,Yes,No,High,10,3184,3.7,6,1,1,Average,Partial,61.2,Average,Medium
LOC0919,Hyderabad Medical Center,Hospital,Hyderabad,Telangana,17.350264,78.618983,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Average,Average,High,Yes,No,No,High,13,2038,3.7,1,6,2,NA,Yes,84.4,Good,Low
LOC0920,Guwahati District Office,Government Office,Guwahati,Assam,26.287883,91.621758,No,Yes,Yes,No,Yes,No,Yes,No,Good,Average,Medium,No,No,No,Medium,10,3804,3.1,2,20,2,Poor,Partial,61.7,Average,Medium
LOC0921,Guwahati Degree College,College,Guwahati,Assam,26.2175,91.589228,Yes,Yes,Yes,Yes,No,No,No,Yes,Poor,Average,Low,Yes,Yes,Yes,High,7,3298,3.7,3,19,2,Average,Partial,58.9,Average,High
LOC0922,Bengaluru Domestic Airport,Airport,Bengaluru,Karnataka,13.069464,77.538302,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Good,Good,Low,Yes,No,No,High,39,7596,4.1,0,15,6,Average,Partial,90,Excellent,Medium
LOC0923,Kochi District Office,Government Office,Kochi,Kerala,9.926679,76.138591,No,Yes,No,Yes,Yes,No,No,No,Poor,Average,Medium,No,Yes,Yes,Medium,5,4507,3,3,0,2,Average,Yes,56.6,Average,Medium
LOC0924,Lucknow Railway Station,Railway Station,Lucknow,Uttar Pradesh,26.907364,80.92095,Yes,Yes,Yes,No,No,No,No,No,Poor,Average,Medium,Yes,Yes,Yes,Medium,6,18019,3.2,4,8,1,Poor,No,47.2,Poor,High
LOC0925,Hyderabad Government College,College,Hyderabad,Telangana,17.268324,78.423243,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Good,Poor,Medium,Yes,No,Yes,High,19,4539,4.8,4,8,1,Poor,Yes,78,Good,Medium
LOC0926,Kanpur Bus Depot,Bus Stop,Kanpur,Uttar Pradesh,26.536322,80.417922,No,No,Yes,No,No,Yes,No,No,Poor,Poor,Medium,Yes,Yes,No,High,14,323,3,6,2,1,NA,Partial,28.9,Poor,High
LOC0927,Delhi Multispeciality Hospital,Hospital,Delhi,Delhi,28.83968,77.184457,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Average,Good,Medium,Yes,No,No,Low,6,3467,3.8,0,2,4,Good,Yes,100,Excellent,Low
LOC0928,Kochi Central Station,Railway Station,Kochi,Kerala,9.86404,76.237581,No,Yes,No,No,Yes,Yes,No,Yes,Good,Good,Low,Yes,Yes,Yes,High,17,14134,3.7,4,12,1,Average,No,60.1,Average,High
LOC0929,Delhi City Park,Park,Delhi,Delhi,28.768359,77.214741,Yes,No,Yes,Yes,Yes,No,Yes,No,Poor,Poor,Medium,No,Yes,No,High,7,1484,3.7,9,13,1,NA,Yes,49.9,Poor,High
LOC0930,Indore Railway Station,Railway Station,Indore,Madhya Pradesh,22.588547,75.852031,No,Yes,No,No,Yes,No,Yes,No,Poor,Poor,Medium,No,Yes,Yes,High,44,7113,2.1,4,8,1,Good,Partial,36.9,Poor,High
LOC0931,Mysuru Central Park,Park,Mysuru,Karnataka,12.186979,76.563199,No,No,No,No,No,Yes,No,No,Average,Poor,Low,Yes,No,Yes,Low,14,1673,2.2,6,12,1,NA,Yes,28,Poor,High
LOC0932,Jaipur Grand Mall,Mall,Jaipur,Rajasthan,26.825705,75.908316,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Average,Good,Medium,Yes,No,No,High,19,7989,3.9,2,6,3,Average,Yes,94.2,Excellent,Medium
LOC0933,Mysuru Museum,Tourist Attraction,Mysuru,Karnataka,12.425064,76.578063,Yes,No,Yes,No,No,Yes,No,No,Good,Good,Low,No,Yes,Yes,Low,19,758,2,4,10,1,NA,Partial,60.3,Average,Medium
LOC0934,Bhopal Green Park,Park,Bhopal,Madhya Pradesh,23.397666,77.489043,No,Yes,No,No,No,No,No,No,Average,Good,Medium,No,Yes,Yes,Low,12,1075,3,4,23,1,Average,No,43.3,Poor,High
LOC0935,Delhi Tehsil Office,Government Office,Delhi,Delhi,28.555464,76.990182,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Average,Poor,High,No,Yes,Yes,Low,23,583,2.2,4,9,3,Poor,Partial,70,Average,Medium
LOC0936,Kolkata City Centre Mall,Mall,Kolkata,West Bengal,22.619805,88.499724,Yes,Yes,No,Yes,No,Yes,No,Yes,Good,Average,High,Yes,Yes,Yes,Medium,40,9678,4.2,2,2,6,Good,No,93.7,Excellent,Low
LOC0937,Mysuru Bus Stand,Bus Stop,Mysuru,Karnataka,12.392444,76.637558,No,Yes,No,Yes,No,No,No,No,Average,Average,Medium,No,Yes,No,Medium,7,712,3.3,3,19,1,Good,Partial,54.6,Poor,Medium
LOC0938,Delhi Municipal Office,Government Office,Delhi,Delhi,28.847373,77.010861,Yes,Yes,No,No,No,No,No,No,Poor,Average,Low,Yes,Yes,Yes,Low,14,4295,2.5,2,7,2,Good,Partial,47.9,Poor,High
LOC0939,Thiruvananthapuram Central Park,Park,Thiruvananthapuram,Kerala,8.611128,76.854031,Yes,No,Yes,No,No,No,No,Yes,Poor,Good,Medium,No,No,Yes,Low,9,2952,2.9,5,11,1,NA,Yes,54.1,Poor,High
LOC0940,Nagpur Airport Terminal,Airport,Nagpur,Maharashtra,21.206982,78.964738,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Average,Good,High,Yes,No,No,Medium,6,10945,3.6,1,13,5,Average,Partial,96,Excellent,Low
LOC0941,Hyderabad Plaza Mall,Mall,Hyderabad,Telangana,17.446547,78.44649,Yes,Yes,No,No,Yes,Yes,Yes,No,Average,Good,High,Yes,Yes,Yes,Medium,21,8269,2.6,6,17,2,Average,Partial,80.5,Good,Low
LOC0942,Udaipur Grand Mall,Mall,Udaipur,Rajasthan,24.710972,73.658355,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Good,Average,High,Yes,No,Yes,High,37,8285,4.1,3,22,4,NA,Yes,97.6,Excellent,Low
LOC0943,Jaipur Railway Station,Railway Station,Jaipur,Rajasthan,26.769751,75.686395,No,No,No,Yes,No,No,No,No,Poor,Average,Low,Yes,Yes,Yes,High,41,3045,3.1,14,23,1,NA,Partial,17.6,Poor,High
LOC0944,Guwahati Domestic Airport,Airport,Guwahati,Assam,26.168461,91.791948,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Poor,Average,High,Yes,Yes,Yes,Medium,28,16515,4,0,21,4,Average,Yes,84.8,Good,Low
LOC0945,Thiruvananthapuram Public Garden,Park,Thiruvananthapuram,Kerala,8.491783,77.049006,Yes,No,No,Yes,Yes,No,No,Yes,Poor,Average,Low,Yes,Yes,No,Medium,22,1149,2.9,0,21,1,NA,Partial,48.6,Poor,High
LOC0946,Bengaluru City Hospital,Hospital,Bengaluru,Karnataka,13.072319,77.604477,Yes,Yes,Yes,No,No,No,No,Yes,Poor,Good,High,Yes,No,Yes,Medium,21,3981,3.1,4,12,7,Good,Yes,75.3,Good,Medium
LOC0947,Delhi International Airport,Airport,Delhi,Delhi,28.775644,77.158776,Yes,Yes,Yes,Yes,No,No,No,No,Poor,Average,High,No,No,Yes,Low,30,18582,3.5,1,8,5,Average,Partial,71.5,Average,Medium
LOC0948,Jaipur Multispeciality Hospital,Hospital,Jaipur,Rajasthan,26.870903,75.756359,Yes,Yes,No,Yes,No,Yes,No,No,Average,Average,High,Yes,Yes,Yes,High,31,1264,2.6,2,7,2,Average,Yes,80.2,Good,Low
LOC0949,Surat Museum,Tourist Attraction,Surat,Gujarat,21.255854,72.942936,Yes,Yes,Yes,Yes,No,Yes,No,No,Good,Average,Medium,Yes,No,Yes,Medium,21,2695,1.8,3,6,1,Good,Yes,89.1,Good,Low
LOC0950,Thane District Office,Government Office,Thane,Maharashtra,19.162683,72.894818,Yes,Yes,Yes,Yes,No,No,No,No,Good,Good,High,No,No,Yes,High,25,4163,2.9,5,21,2,Average,Partial,79.5,Good,Medium
LOC0951,Coimbatore Degree College,College,Coimbatore,Tamil Nadu,11.166773,77.041166,No,Yes,Yes,No,Yes,No,No,Yes,Good,Good,High,Yes,No,Yes,High,33,3593,4.1,6,23,3,Good,Yes,83,Good,Medium
LOC0952,Guwahati Central Station,Railway Station,Guwahati,Assam,26.05006,91.654183,No,Yes,Yes,No,No,No,No,No,Poor,Average,High,Yes,Yes,Yes,High,31,4583,3.5,4,14,2,Poor,No,40.2,Poor,High
LOC0953,Nashik Temple Complex,Tourist Attraction,Nashik,Maharashtra,20.103776,73.763872,No,Yes,No,Yes,No,Yes,No,No,Poor,Average,High,Yes,No,Yes,Medium,23,1094,2.3,4,3,1,Average,No,51.2,Poor,High
LOC0954,Visakhapatnam District Office,Government Office,Visakhapatnam,Andhra Pradesh,17.626813,83.280283,No,No,No,No,Yes,No,No,No,Average,Average,Low,Yes,Yes,No,Low,28,1631,3.5,4,12,1,NA,Yes,40.5,Poor,High
LOC0955,Delhi City Bus Stop,Bus Stop,Delhi,Delhi,28.554708,77.218909,No,Yes,Yes,Yes,No,Yes,No,No,Poor,Average,Low,No,Yes,No,High,18,848,2.2,5,10,1,Poor,Yes,41.1,Poor,High
LOC0956,Coimbatore City Centre Mall,Mall,Coimbatore,Tamil Nadu,11.103635,76.825805,No,No,Yes,Yes,Yes,No,Yes,No,Poor,Poor,Medium,Yes,Yes,Yes,Low,32,12159,3.7,3,21,3,NA,Yes,53.6,Poor,High
LOC0957,Chennai College of Engineering,College,Chennai,Tamil Nadu,13.071028,80.189955,Yes,Yes,Yes,Yes,No,No,No,No,Average,Average,Medium,Yes,Yes,Yes,Medium,38,1364,3.2,2,9,2,Poor,No,64.7,Average,Medium
LOC0958,Lucknow Railway Station,Railway Station,Lucknow,Uttar Pradesh,26.697855,81.026362,Yes,Yes,Yes,No,No,No,No,Yes,Average,Good,Medium,Yes,Yes,Yes,Medium,14,19582,3.2,3,20,3,Poor,Yes,72.2,Average,Medium
LOC0959,Bhopal District Office,Government Office,Bhopal,Madhya Pradesh,23.299139,77.463514,Yes,Yes,Yes,No,No,No,No,No,Average,Good,Low,No,No,Yes,Low,28,626,2.4,1,8,2,Good,Partial,61.2,Average,Medium
LOC0960,Jaipur Museum,Tourist Attraction,Jaipur,Rajasthan,26.832921,75.923685,No,No,No,No,No,No,No,No,Average,Average,Medium,Yes,No,Yes,Medium,19,219,3.2,2,3,1,NA,Yes,43.5,Poor,Medium
LOC0961,Coimbatore Central Station,Railway Station,Coimbatore,Tamil Nadu,11.106167,76.880205,Yes,No,Yes,No,Yes,Yes,Yes,No,Good,Average,Medium,No,Yes,No,Medium,24,8098,2.9,1,6,3,NA,Partial,76,Good,Low
LOC0962,Thane Junction,Railway Station,Thane,Maharashtra,19.344779,73.079958,No,Yes,No,No,Yes,Yes,No,No,Poor,Good,Medium,Yes,Yes,Yes,Medium,37,19630,3.3,4,0,2,Poor,Partial,53.7,Poor,High
LOC0963,Thane City Hospital,Hospital,Thane,Maharashtra,19.239899,73.046018,Yes,Yes,Yes,No,No,Yes,No,Yes,Average,Good,High,Yes,No,Yes,High,32,4033,4.4,7,7,4,Good,Yes,88.6,Good,Medium
LOC0964,Surat Bus Depot,Bus Stop,Surat,Gujarat,21.269452,72.911062,Yes,No,No,No,No,No,Yes,Yes,Good,Good,Low,Yes,Yes,No,High,2,2074,3,7,12,1,NA,No,47.6,Poor,High
LOC0965,Udaipur Grand Mall,Mall,Udaipur,Rajasthan,24.544032,73.682181,Yes,Yes,Yes,No,No,No,Yes,Yes,Poor,Average,Low,Yes,No,Yes,High,28,5770,3.7,9,9,2,Poor,Partial,46.5,Poor,High
LOC0966,Udaipur Shopping Mall,Mall,Udaipur,Rajasthan,24.648305,73.671262,Yes,No,Yes,Yes,No,No,No,Yes,Average,Average,High,Yes,No,Yes,High,19,18437,2.5,1,10,6,NA,Partial,68.2,Average,Medium
LOC0967,Patna Central Park,Park,Patna,Bihar,25.669984,85.101893,Yes,No,No,No,Yes,Yes,No,No,Poor,Average,Low,No,No,Yes,Low,7,2658,3.7,1,7,1,NA,Yes,49.3,Poor,High
